holdType,homeType,noBed,soldPrice,usage,latitude,longitude
1,2,5,350000,1,51.251415807582205,-2.99989329619893
1,3,3,169950,1,51.239901172309196,-2.9877392956435003
1,1,2,166300,1,51.229641412119996,-2.98236363192918
1,1,3,176000,1,51.241328070364894,-2.98166713244533
1,1,3,190000,1,51.2390718671866,-2.9879793791667097
1,2,3,299950,1,51.228232174512605,-2.99165697943854
1,2,3,251500,1,51.2401177731509,-2.99295834282664
1,2,3,250000,1,51.2933142641794,-3.0119613756876404
1,2,4,265000,1,51.26346876594379,-3.00995835944754
1,2,3,220000,1,51.2529417399242,-3.0002129895277596
1,2,2,215000,1,51.2487754987012,-2.9942194451454003
1,2,3,239950,1,51.24314148567039,-2.98309539052145
1,1,4,263750,1,51.24354844553989,-2.9860266452425996
1,2,3,270000,1,51.26184809174911,-3.004837
1,1,4,260000,1,51.251415807582205,-2.99989329619893
1,3,1,130000,1,51.2377074016527,-2.9887666419356
1,2,5,397000,1,51.26929905101271,-3.01164864935451
1,1,3,210000,1,51.24443756671079,-2.98295111077051
1,1,2,170000,1,51.229641412119996,-2.98236363192918
1,1,2,205000,1,51.2579315734299,-3.00030697252115
1,1,4,230000,1,51.2483894055521,-2.9920332812956203
1,3,4,250000,1,51.2444840638083,-2.98597502427085
1,2,3,234950,1,51.231540947705604,-2.9853115843877407
1,2,3,240000,1,51.259235,-2.998443
1,2,4,345000,1,51.244256613515,-2.9787925468391205
1,1,4,235000,1,51.264735,-3.0103909484205
1,2,3,203750,1,51.2307614680914,-2.98390566081887
1,2,4,232500,1,51.2401519558181,-2.9857248008164303
2,4,2,142500,1,51.238703194416,-2.99857187358249
1,3,4,206500,1,51.256134255409094,-3.00300543482198
1,1,3,213750,1,51.2316502646807,-2.9947095870659304
1,2,4,290000,1,51.2349010943301,-2.98352130086793
1,1,3,235000,1,51.2484850170955,-2.99348245661616
1,2,3,225000,1,51.2933142641794,-3.0119613756876404
1,2,3,265000,1,51.2536560294829,-3.0029081113121
1,3,2,156500,1,51.2386384085211,-2.98606488874629
1,2,5,395000,1,51.2389138451869,-2.9960122739203596
2,4,2,73000,1,51.28733795421721,-3.012475
1,2,2,247000,1,51.2447233307281,-2.99065065344307
1,3,2,160500,1,51.2418026512376,-2.98511543216022
1,1,5,289950,1,51.2359763036485,-2.99234
1,2,4,315000,1,51.2539607872923,-2.99881647651909
1,2,3,310000,1,51.255377,-3.00166702482244
1,2,4,345000,1,51.244531300039505,-2.999357
2,4,2,70000,1,51.251415807582205,-2.99989329619893
1,1,3,248000,1,51.2401177731509,-2.99295834282664
1,2,5,376000,1,51.251415807582205,-2.99989329619893
1,1,2,220000,1,51.2423250662634,-2.9924614958400695
1,1,3,270000,1,51.250347230077,-2.9954999272101803
1,1,3,199000,1,51.2449379214435,-2.98760365871382
1,1,3,209950,1,51.2313419082384,-2.99501803311343
1,1,3,253950,1,51.2523374187383,-3.00042913930669
2,4,1,94500,1,51.23713181180371,-2.9983086535312498
1,1,2,239000,1,51.2388075839211,-2.99158358753183
1,2,3,255000,1,51.256754801869704,-3.00016678222569
1,2,2,229950,1,51.2536560294829,-3.0029081113121
1,2,2,275000,1,51.2536560294829,-3.0029081113121
1,2,4,293000,1,51.2353144973474,-2.98994717959596
1,2,9,400000,1,51.272959,-3.0118036561480803
1,3,2,162500,1,51.2351191440331,-2.99495629590876
1,2,4,247500,1,51.243004275634,-2.9812300607734903
2,4,1,64000,1,51.244705278137204,-2.99701133017558
1,3,2,119000,1,51.2375118564336,-2.9980303918287
1,3,1,118000,1,51.2384304428028,-2.98299494173868
1,3,4,237500,1,51.2373202552335,-2.99412999979548
1,1,2,227500,1,51.229457176196696,-2.99035137231313
1,1,2,220000,1,51.2324403581343,-2.9874219441271697
2,4,1,60000,1,51.244705278137204,-2.99701133017558
1,3,1,137000,1,51.2295986144376,-2.99170067981892
1,1,3,210000,1,51.243651375975894,-2.9844815970305096
1,1,3,200000,1,51.256134255409094,-3.00300543482198
1,1,2,190000,1,51.2396011767141,-2.99131415195966
1,1,2,220000,1,51.231786195103,-2.9988088144239504
1,1,4,195000,1,51.25657360452821,-3.00242705535428
1,2,4,385000,1,51.245531791240396,-2.98542435526117
1,2,3,255000,1,51.2285935015765,-2.9925240506954403
1,1,2,155000,1,51.2542677979267,-3.00077197003652
1,2,4,265000,1,51.2353144973474,-2.98994717959596
1,2,4,272500,1,51.2428649809181,-2.9849662186506403
1,2,4,347000,1,51.240858514387,-2.99149876698605
1,1,3,215000,1,51.243011320106,-2.9963586686251897
1,1,2,180000,1,51.241465246256396,-2.9941763981316503
1,3,3,163000,1,51.2361720268466,-2.99803004122815
1,3,2,153000,1,51.256134255409094,-3.00300543482198
2,4,3,195000,1,51.230691428070095,-3.00064701465383
1,2,4,260000,1,51.2396011767141,-2.99131415195966
1,2,3,249950,1,51.24354844553989,-2.9860266452425996
1,1,2,170000,1,51.2390736949158,-2.9856301239043797
1,1,2,140000,1,51.2390736949158,-2.9856301239043797
1,2,4,373500,1,51.262291332903395,-3.00676512987179
1,1,2,152500,1,51.243651375975894,-2.9844815970305096
1,1,1,142500,1,51.2396191193791,-2.98279108200367
1,1,3,195000,1,51.2444840638083,-2.98597502427085
1,2,4,415000,1,51.251118069071204,-3.0010617917919395
1,1,3,175000,1,51.2398885091993,-2.9871087146931
1,2,4,247000,1,51.251674043687494,-2.9959727824215903
1,3,2,168000,1,51.2378214563447,-2.9837698104887798
1,2,3,207000,1,51.24951644809239,-2.9959118297313196
1,1,2,185000,1,51.239379700154,-2.99304272314703
1,1,3,239950,1,51.234467988890295,-2.98796668301769
1,2,3,325000,1,51.2661332714439,-3.00962977745649
2,4,1,77000,1,51.237611894436796,-2.9968436217894197
1,3,1,125000,1,51.2378214563447,-2.9837698104887798
1,1,3,187500,1,51.2654637755903,-3.01010243193186
1,3,2,200000,1,51.229928352043295,-2.9931113384400296
1,2,6,389500,1,51.247229509015,-2.9920226454251098
1,3,2,163950,1,51.228232281108205,-2.99058286148673
1,1,2,198000,1,51.23540155337479,-2.9881585700362097
1,3,1,127950,1,51.242322051902505,-2.9853700722586503
2,4,2,97200,1,51.23713181180371,-2.9983086535312498
1,1,3,210000,1,51.227293607533795,-2.98673891362207
1,2,3,222500,1,51.231540947705604,-2.9853115843877407
2,3,2,140000,1,51.250347230077,-2.9954999272101803
1,2,2,194000,1,51.2649250919417,-3.01000462159826
1,2,4,245000,1,51.2307614680914,-2.98390566081887
1,1,3,208000,1,51.2290648452775,-2.97819801502173
1,1,2,219950,1,51.23666195840139,-2.98904503302843
1,3,3,169950,1,51.23783293951939,-2.9951724236142003
1,1,2,200000,1,51.24354844553989,-2.9860266452425996
1,3,4,215000,1,51.23021,-2.9769870716399995
1,1,2,195000,1,51.2325296933674,-2.99703454863271
1,3,3,234000,1,51.2316502646807,-2.9947095870659304
1,2,2,230000,1,51.261301525294506,-3.0057975949625897
1,3,2,155000,1,51.2343356410074,-2.99085719397533
1,1,2,199950,1,51.2398186296881,-2.9900582096259503
1,2,4,286500,1,51.2305545283175,-2.9934972019406403
1,2,4,335000,1,51.2539607872923,-2.99881647651909
1,2,4,280000,1,51.231259,-2.9814195885064305
1,2,4,240000,1,51.2307614680914,-2.98390566081887
1,2,3,220000,1,51.2444840638083,-2.98597502427085
1,2,3,260000,1,51.272959,-3.0118036561480803
1,1,3,217950,1,51.23127605819321,-2.9985256380620005
2,4,2,95000,1,51.2343356410074,-2.99085719397533
1,3,3,165000,1,51.23477872206221,-2.9948057146652998
1,1,3,215000,1,51.244467670185,-2.98898326856422
1,3,3,132000,1,51.234777600706394,-2.9959945525633103
1,2,3,279950,1,51.2933142641794,-3.0119613756876404
1,1,2,192500,1,51.234976173523705,-2.98741894638661
1,2,4,385000,1,51.2461543689964,-2.9957962080880898
1,2,3,270000,1,51.272959,-3.0118036561480803
1,2,3,248000,1,51.239379700154,-2.99304272314703
1,1,4,270000,1,51.2359763036485,-2.99234
1,1,2,199950,1,51.236009,-2.9867771052655296
1,3,3,155000,1,51.2319090237463,-2.9896449159823595
1,2,5,485000,1,51.248264977137296,-3.00031208941635
1,3,2,159950,1,51.2343356410074,-2.99085719397533
2,4,0,25000,1,51.236466110169,-2.996346
2,4,2,137500,1,51.24417632828529,-2.999263
1,2,5,410000,1,51.2461543689964,-2.9957962080880898
1,3,2,140000,1,51.23469187352671,-2.99232585638672
1,1,3,299950,1,51.25535351295011,-2.9999930670430697
1,3,3,160000,1,51.233207586679896,-2.9923941800764307
1,2,4,330000,1,51.232693177697705,-2.9819559778991698
1,1,2,179950,1,51.2441189594135,-2.9823426030070603
1,1,4,180000,1,51.2390718671866,-2.9879793791667097
1,1,3,219950,1,51.24314148567039,-2.98309539052145
1,3,4,214000,1,51.23021,-2.9769870716399995
1,2,5,275000,1,51.2350981879034,-2.98574568248908
1,1,3,218000,1,51.2307614680914,-2.98390566081887
1,3,1,120000,1,51.2295986144376,-2.99170067981892
1,2,5,300000,1,51.24145715875521,-2.9823575147695602
1,1,4,241000,1,51.2490265143435,-2.9932505512917102
1,1,3,182000,1,51.2309527109085,-2.9825491087657405
1,2,3,320000,1,51.2607944883544,-3.00620214607944
1,2,3,355000,1,51.2774123102364,-3.01241471053263
1,1,3,225000,1,51.2325296933674,-2.99703454863271
1,3,3,195000,1,51.232918914901504,-2.99356245916084
1,3,3,275000,1,51.242909646978795,-2.99879191975209
1,1,3,205000,1,51.26346876594379,-3.00995835944754
2,4,2,154950,1,51.250347230077,-2.9954999272101803
1,2,4,295000,1,51.2346436179428,-2.9831290726579907
1,2,3,267000,1,51.2476933519224,-2.990786
1,1,3,215000,1,51.237058537352894,-2.9952989537626804
1,1,2,189500,1,51.23666195840139,-2.98904503302843
1,3,3,161000,1,51.230934169177296,-2.9900823159688996
1,2,4,337000,1,51.26346876594379,-3.00995835944754
1,1,2,248950,1,51.2419910809095,-2.9926118907287003
1,1,3,210000,1,51.25535351295011,-2.9999930670430697
1,1,3,135000,1,51.2326279253524,-2.9907632111741798
1,2,3,244000,1,51.249390304434996,-3.00121053166618
1,2,5,210000,1,51.2373202552335,-2.99412999979548
1,2,3,194000,1,51.232700245883706,-2.9853936444633105
1,2,3,208500,1,51.26184809174911,-3.004837
1,1,3,179000,1,51.2408582787979,-2.98192931433802
1,1,4,227500,1,51.24944302331039,-2.9971424681466603
1,2,3,255000,1,51.2290648452775,-2.97819801502173
1,3,4,183000,1,51.239901172309196,-2.9877392956435003
1,2,3,399950,1,51.2936334380299,-3.0104051204343
1,1,2,162500,1,51.239287351003895,-2.9848181644392997
1,2,4,294950,1,51.2300142328426,-2.9946456586412205
1,3,2,187500,1,51.262365815174704,-3.0085582858116204
1,2,4,300000,1,51.243004275634,-2.9812300607734903
1,2,4,550000,1,51.259235,-2.998443
1,1,2,141000,1,51.239287351003895,-2.9848181644392997
1,2,3,235000,1,51.2325408747258,-2.98402956040734
1,2,5,375000,1,51.251415807582205,-2.99989329619893
1,1,2,158000,1,51.239287351003895,-2.9848181644392997
1,3,0,139000,1,51.23469187352671,-2.99232585638672
1,3,3,175000,1,51.2356087188199,-2.9965997834725298
1,3,2,149000,1,51.24208192588139,-2.98291521136244
1,2,4,380000,1,51.2529417399242,-3.0002129895277596
1,3,3,138000,1,51.2331560634454,-2.9942264325188703
1,2,4,277500,1,51.2343356410074,-2.99085719397533
1,3,2,105000,1,51.237351859491504,-2.9978120621767204
1,3,1,133000,1,51.2483894055521,-2.9920332812956203
1,1,2,195000,1,51.251674043687494,-2.9959727824215903
1,2,4,250000,1,51.2350981879034,-2.98574568248908
1,2,4,250000,1,51.23024980451421,-2.978926
1,1,2,225000,1,51.249390304434996,-3.00121053166618
1,2,3,258000,1,51.2359763036485,-2.99234
1,2,3,255000,1,51.25551275692779,-3.0034500742669503
1,1,3,240000,1,51.23127605819321,-2.9985256380620005
1,3,2,162950,1,51.228232281108205,-2.99058286148673
1,2,4,340000,1,51.259235,-2.998443
1,2,3,237500,1,51.243692431167794,-2.9987372472134797
1,3,2,155000,1,51.237351859491504,-2.9978120621767204
2,4,1,60000,1,51.244705278137204,-2.99701133017558
1,1,2,200000,1,51.2429247336766,-2.9949098540465897
1,3,3,185000,1,51.2383484239972,-2.98952527471381
1,2,6,380000,1,51.247240739701994,-2.9991579880267203
1,2,3,208500,1,51.241457246353704,-2.98341761864885
1,3,3,205000,1,51.236466110169,-2.996346
1,2,4,290000,1,51.24314148567039,-2.98309539052145
1,1,2,180000,1,51.2477142308617,-3.0005723627551504
1,3,2,130000,1,51.2377074016527,-2.9887666419356
1,1,3,237000,1,51.256754801869704,-3.00016678222569
1,1,3,166000,1,51.24145715875521,-2.9823575147695602
1,3,3,125000,1,51.23783293951939,-2.9951724236142003
1,3,3,185000,1,51.233207586679896,-2.9923941800764307
1,1,4,249000,1,51.2359763036485,-2.99234
2,4,2,149000,1,51.250347230077,-2.9954999272101803
1,1,3,198000,1,51.2441189594135,-2.9823426030070603
1,2,4,290000,1,50.879324034969905,-2.96612133872984
2,3,2,147500,1,50.8786633047846,-2.9709689079473596
1,1,3,184000,1,50.8684103210536,-2.9700452732250398
1,3,2,155000,1,50.867748748374204,-2.95650284058388
1,2,4,287000,1,50.8688221934894,-2.9648383333840798
1,1,2,167500,1,50.8696172842743,-2.95674005271974
1,3,3,184000,1,50.8747374504901,-2.96832897314013
1,2,4,334500,1,50.86990215069671,-2.97124158806042
1,1,3,225000,1,50.879324034969905,-2.96612133872984
1,3,2,195000,1,50.878315597908,-2.95644915330666
1,3,3,187000,1,50.866344612358,-2.96103563166697
1,1,3,212000,1,50.86537085658521,-2.9558715524890204
1,3,2,126000,1,50.87082238942221,-2.96328792383864
1,2,4,412500,1,50.88169116548221,-2.9691270399998904
1,2,3,200000,1,50.8680254213773,-2.9676640610187204
1,3,3,185000,1,50.881951105812206,-2.9539506687577903
1,1,3,182000,1,50.87063560267771,-2.96194817333045
1,3,4,262500,1,50.8747374504901,-2.96832897314013
1,3,2,130000,1,50.8753377029541,-2.9675170546417795
1,1,3,194000,1,50.881989431617406,-2.9711091360810205
1,2,3,230000,1,50.868704843266705,-2.96162419974423
1,2,3,265000,1,50.8748816109185,-2.94748151687694
1,3,5,215000,1,50.878495309663705,-2.95316938117002
1,2,3,265000,1,50.8745894830791,-2.96990353808905
1,3,2,150000,1,50.87677109601379,-2.95617589660159
1,1,3,207000,1,50.86537085658521,-2.9558715524890204
1,2,4,340000,1,50.8723077523842,-2.97069468632169
1,3,3,195000,1,50.8742859742696,-2.967354
1,1,2,165000,1,50.8814016950248,-2.96607902864901
1,3,2,123000,1,50.8723077523842,-2.97069468632169
1,3,1,105000,1,50.86961772435001,-2.95558893999932
1,2,4,380000,1,50.8725707253603,-2.97367051928154
1,2,3,255000,1,50.875539197402404,-2.97464203787955
1,2,3,264000,1,50.88173802715961,-2.9699809171379603
1,1,3,175000,1,50.8805317625304,-2.94825001389148
1,1,3,167500,1,50.866344612358,-2.96103563166697
1,2,4,321500,1,50.8792841756083,-2.9446284633026805
1,1,2,137500,1,50.87752283479261,-2.95552323763352
2,4,2,87000,1,50.87634127387611,-2.9755115800135
1,2,2,220000,1,50.8780836831409,-2.96168935448894
1,3,3,195000,1,50.87812668349711,-2.95755397436364
2,4,1,65000,1,50.87082238942221,-2.96328792383864
1,1,3,220000,1,50.8685398353333,-2.96852737841146
1,2,5,339000,1,50.8674223202474,-2.9633883550878704
1,1,3,245000,1,50.871828099720204,-2.9728879809721804
1,2,3,295000,1,50.873417129904205,-2.950878
1,3,2,132000,1,50.869783481213105,-2.96603773400021
1,1,2,147500,1,50.86961772435001,-2.95558893999932
1,2,3,325000,1,50.87021457342521,-2.9693579435699506
1,2,3,340000,1,50.8733743742665,-2.9732751057308002
1,1,2,195000,1,50.877708,-2.960502
1,1,2,117500,1,50.8701375472346,-2.9656329201106604
1,2,3,265000,1,50.871828099720204,-2.9728879809721804
1,1,2,190000,1,50.87982014764621,-2.9615829644784997
1,3,3,93000,1,50.8743118000344,-2.9686896830909597
1,2,4,280000,1,50.8785389549356,-2.9455941631691895
1,2,4,270000,1,50.865482044247294,-2.96094684107354
1,3,4,190000,1,50.879688465963795,-2.95352066346923
1,3,3,162500,1,50.878255928906896,-2.94944042723302
1,1,2,173000,1,50.8811498200597,-2.95954918233447
1,3,3,193000,1,50.8686905926293,-2.9709463919728702
1,3,2,135000,1,50.8694742519088,-2.96645768059267
1,1,4,266000,1,50.879330057206495,-2.96973190666364
1,3,3,262500,1,50.8719618070103,-2.969338
1,3,3,115000,1,50.874367,-2.9578425329287406
1,2,3,260000,1,50.8782257781747,-2.9684297187831
1,1,3,250000,1,50.87633343241821,-2.94920236201819
1,2,4,343000,1,50.8773852017451,-2.94592614913307
1,3,4,192500,1,50.879688465963795,-2.95352066346923
1,2,3,292500,1,50.867686146988405,-2.9619300825958903
1,1,3,210000,1,50.881989431617406,-2.9711091360810205
1,1,3,175000,1,50.8800526899806,-2.9540682524759196
1,3,2,142000,1,50.87677109601379,-2.95617589660159
1,1,3,160000,1,50.879688465963795,-2.95352066346923
1,3,2,149500,1,50.8743118000344,-2.9686896830909597
1,3,3,245000,1,50.86600600042979,-2.9595650082063103
1,2,3,227500,1,50.866833,-2.966346
1,2,2,195000,1,50.87512661429071,-2.949762
1,2,3,375000,1,50.8647452253316,-2.95320150434253
1,3,2,125000,1,50.877041193031594,-2.94952944461244
1,1,2,235000,1,50.8688221934894,-2.9648383333840798
1,3,2,146000,1,50.8837289172903,-2.95428551459987
1,3,2,110000,1,50.8701375472346,-2.9656329201106604
1,2,3,360000,1,50.8796659348987,-2.97151568651139
1,3,3,155000,1,50.864652170974296,-2.96452487398464
1,1,4,214000,1,50.8805317625304,-2.94825001389148
1,3,2,155000,1,50.87982014764621,-2.9615829644784997
1,1,3,260000,1,50.86537085658521,-2.9558715524890204
1,1,3,205000,1,50.8685398353333,-2.96852737841146
1,3,3,148000,1,50.8716656817611,-2.9635327037781103
1,2,4,239000,1,50.88153585873421,-2.95853363342981
1,1,3,235000,1,50.8785389549356,-2.9455941631691895
1,2,3,350000,1,50.8772430603372,-2.97089674300787
1,1,3,240000,1,50.871828099720204,-2.9728879809721804
1,2,3,193500,1,50.88153585873421,-2.95853363342981
1,2,3,249000,1,50.878445014925006,-2.96367254999532
1,1,3,190000,1,50.879136671152104,-2.96267760678906
2,4,2,125000,1,50.8719931129947,-2.9674335749537497
1,3,4,180000,1,50.879688465963795,-2.95352066346923
1,2,2,200000,1,50.87352586714889,-2.9494295653159903
1,3,3,172500,1,50.8736668811567,-2.96294862436299
1,2,4,300000,1,50.86990215069671,-2.97124158806042
1,1,3,182950,1,50.8773852017451,-2.94592614913307
1,2,4,317000,1,50.86990215069671,-2.97124158806042
1,1,3,190000,1,50.879136671152104,-2.96267760678906
1,2,3,232500,1,50.8782257781747,-2.9684297187831
1,1,4,198000,1,50.876275559972804,-2.95848253793745
1,3,2,140000,1,50.87525587025479,-2.9687092604776697
1,1,3,174000,1,50.8703595902544,-2.95723844815857
1,3,3,165000,1,50.8723077523842,-2.97069468632169
1,1,4,255000,1,50.8808446708574,-2.9616609177839797
1,2,3,270000,1,50.88169116548221,-2.9691270399998904
1,3,3,165000,1,50.883218606533205,-2.95839758652914
1,2,3,364000,1,50.8764151904293,-2.94688723265621
1,2,5,365000,1,50.8647452253316,-2.95320150434253
1,1,2,138000,1,50.87752283479261,-2.95552323763352
1,1,3,187000,1,50.8789110304872,-2.9703770606849904
1,2,4,285000,1,50.8684103210536,-2.9700452732250398
1,1,3,187000,1,50.8789110304872,-2.9703770606849904
1,2,4,318000,1,50.87021457342521,-2.9693579435699506
1,3,4,190000,1,50.879688465963795,-2.95352066346923
1,3,3,169000,1,50.869145899004096,-2.96048216691221
1,3,3,177500,1,50.8769523600323,-2.9538059344094103
1,1,3,220000,1,50.8795570565055,-2.9683862504819603
1,1,3,210000,1,50.8795570565055,-2.9683862504819603
1,3,3,175000,1,50.875745636187,-2.9562117584154506
1,3,3,143250,1,50.875745636187,-2.9562117584154506
1,1,2,204500,1,50.8668512883881,-2.9595681562749396
1,2,3,238500,1,50.8772941456129,-2.96907844791681
2,4,1,98500,1,50.8789507845194,-2.9710033127822704
2,4,2,132000,1,50.877974304104,-2.9662213454704
1,1,3,184000,1,50.8783756328897,-2.9600891782901204
1,2,4,283000,1,50.8688221934894,-2.9648383333840798
1,2,3,344560,1,50.87512661429071,-2.949762
1,3,2,100000,1,50.8701375472346,-2.9656329201106604
1,1,2,199950,1,50.86520341112271,-2.9620210743465205
1,2,4,272500,1,50.8794793446083,-2.94606806207093
1,3,2,195000,1,50.869891560887794,-2.96166283621906
1,3,3,195000,1,50.879954696884006,-2.95943934097964
2,4,2,125000,1,50.8719931129947,-2.9674335749537497
1,2,3,275000,1,50.875539197402404,-2.97464203787955
2,4,2,116000,1,50.8719931129947,-2.9674335749537497
1,1,3,199950,1,50.8684103210536,-2.9700452732250398
1,2,4,247000,1,50.873417129904205,-2.950878
1,3,2,185000,1,50.866016328181296,-2.95501792902901
1,3,3,154000,1,50.8747374504901,-2.96832897314013
1,2,3,285000,1,50.86990215069671,-2.97124158806042
1,1,4,285000,1,50.8794793446083,-2.94606806207093
1,3,3,177000,1,50.881195114159496,-2.9606020159085094
1,1,3,235000,1,50.8785389549356,-2.9455941631691895
1,3,3,236000,1,50.865482044247294,-2.96094684107354
1,3,1,125000,1,50.87752283479261,-2.95552323763352
1,3,2,131750,1,50.8694742519088,-2.96645768059267
1,3,1,107000,1,50.881030323154704,-2.95548127932884
1,3,3,130000,1,50.8753377029541,-2.9675170546417795
1,1,3,155000,1,50.8765810571045,-2.9519221711731602
1,2,3,255000,1,50.8634502316309,-2.9554059817345797
1,3,2,165500,1,50.88153585873421,-2.95853363342981
2,3,3,100000,1,50.8719339878732,-2.97205167214978
2,4,1,102500,1,50.8719931129947,-2.9674335749537497
1,1,3,210000,1,50.8786633047846,-2.9709689079473596
